-12.804.722,45.281.113,-11.533.661,4.327.185
0.042386,32.443.503,-1.319.167,369.275
55.95,-33.725,49.012.779,Feb.55
0.404458,35.238.928,-1.319.167,369.275
-11.591.333,27.530.889,-1.319.167,369.275
-11.591.333,27.530.889,-12.998.139,28.664.944
-438.575,15.444.569,-42.517,15.253.031
-438.575,15.444.569,-1.319.167,369.275
8.616.444,-13.195.489,5.605.186,-0.166786
-24.555.225,25.918.208,-1.319.167,369.275
-11.533.661,4.327.185,-1.319.167,369.275
22.308.919,113.914.603,13.681.108,100.747.283
-17.931.806,31.092.847,-15.330.817,28.452.628
-17.931.806,31.092.847,-1.319.167,369.275
37.469.075,126.450.517,-1.319.167,369.275
21.679.564,39.156.536,-1.319.167,369.275
115.472,431.594,8.977.889,38.799.319
115.472,431.594,-1.319.167,369.275
-26.139.166,28.246,-1.319.167,369.275
-26.139.166,28.246,-22.486.667,174.625
-3.429.406,37.074.461,-2.444.486,32.932.667
-3.429.406,37.074.461,-1.319.167,369.275
4.872.006,31.601.117,-1.319.167,369.275
-1.968.628,3.013.945,-3.324.019,29.318.519
-1.968.628,3.013.945,-1.319.167,369.275
-0.086139,34.728.892,-1.319.167,369.275
15.589.497,32.553.161,-1.319.167,369.275
-8.858.375,13.231.178,-1.319.167,369.275
514.775,-0.461389,-1.319.167,369.275
-13.789.378,33.781,-15.330.817,28.452.628
-13.789.378,33.781,-1.319.167,369.275
6.577.369,3.321.156,6.357.228,2.384.353
6.577.369,3.321.156,-1.319.167,369.275
-15.330.817,28.452.628,-17.931.806,31.092.847
-15.330.817,28.452.628,-13.789.378,33.781
-15.330.817,28.452.628,-1.319.167,369.275
-15.330.817,28.452.628,-22.486.667,174.625
-17.821.756,25.822.692,-17.931.806,31.092.847
-4.034.833,3.959.425,-1.319.167,369.275
-25.920.836,32.572.606,-1.319.167,369.275
-20.430.235,576.836,-1.319.167,369.275
-2.444.486,32.932.667,-3.429.406,37.074.461
-2.444.486,32.932.667,-1.319.167,369.275
-322.931,401.017,-1.319.167,369.275
-1.319.167,369.275,5.261.386,-3.926.294
-1.319.167,369.275,5.605.186,-0.166786
-1.319.167,369.275,8.977.889,38.799.319
-1.319.167,369.275,52.308.613,4.763.889
-1.319.167,369.275,-15.105.611,392.818
-1.319.167,369.275,-3.324.019,29.318.519
-1.319.167,369.275,13.681.108,100.747.283
-1.319.167,369.275,12.533.544,-7.949.944
-1.319.167,369.275,-15.679.053,34.974.014
-1.319.167,369.275,19.088.686,72.867.919
-1.319.167,369.275,-42.517,15.253.031
-1.319.167,369.275,23.392.436,113.298.786
-1.319.167,369.275,49.012.779,Feb.55
-1.319.167,369.275,-6.878.111,39.202.625
-1.319.167,369.275,285.665,77.103.088
-1.319.167,369.275,4.006.081,9.719.481
-1.319.167,369.275,25.252.778,55.364.444
-1.319.167,369.275,-12.804.722,45.281.113
-1.319.167,369.275,0.042386,32.443.503
-1.319.167,369.275,0.404458,35.238.928
-1.319.167,369.275,-11.591.333,27.530.889
-1.319.167,369.275,-438.575,15.444.569
-1.319.167,369.275,-24.555.225,25.918.208
-1.319.167,369.275,-17.931.806,31.092.847
-1.319.167,369.275,37.469.075,126.450.517
-1.319.167,369.275,21.679.564,39.156.536
-1.319.167,369.275,115.472,431.594
-1.319.167,369.275,-26.139.166,28.246
-1.319.167,369.275,-3.429.406,37.074.461
-1.319.167,369.275,4.872.006,31.601.117
-1.319.167,369.275,-1.968.628,3.013.945
-1.319.167,369.275,-0.086139,34.728.892
-1.319.167,369.275,15.589.497,32.553.161
-1.319.167,369.275,-8.858.375,13.231.178
-1.319.167,369.275,514.775,-0.461389
-1.319.167,369.275,-13.789.378,33.781
-1.319.167,369.275,6.577.369,3.321.156
-1.319.167,369.275,-15.330.817,28.452.628
-1.319.167,369.275,-17.821.756,25.822.692
-1.319.167,369.275,-4.034.833,3.959.425
-1.319.167,369.275,-25.920.836,32.572.606
-1.319.167,369.275,-20.430.235,576.836
-1.319.167,369.275,-2.444.486,32.932.667
-1.319.167,369.275,-322.931,401.017
-1.319.167,369.275,-12.998.139,28.664.944
-1.319.167,369.275,3.722.556,11.553.269
-1.319.167,369.275,-12.986.753,40.522.492
-1.319.167,369.275,-4.674.342,55.521.839
-1.319.167,369.275,-1.879.695,47.478.806
-1.319.167,369.275,-6.222.025,39.224.886
-12.998.139,28.664.944,-11.591.333,27.530.889
-12.998.139,28.664.944,-1.319.167,369.275
3.722.556,11.553.269,-1.319.167,369.275
-12.986.753,40.522.492,-15.105.611,392.818
-12.986.753,40.522.492,-1.319.167,369.275
6.233.789,-10.362.311,5.605.186,-0.166786
-4.674.342,55.521.839,-1.319.167,369.275
55.972.642,37.414.589,25.252.778,55.364.444
-1.879.695,47.478.806,-1.319.167,369.275
-22.486.667,174.625,-26.139.166,28.246
-22.486.667,174.625,-15.330.817,28.452.628
-6.222.025,39.224.886,-6.878.111,39.202.625
-6.222.025,39.224.886,-1.319.167,369.275
55.408.611,37.906.111,43.061.306,74.477.556
55.408.611,37.906.111,40.608.989,72.793.269
506.438,365.901,43.061.306,74.477.556
43.061.306,74.477.556,55.408.611,37.906.111
43.061.306,74.477.556,506.438,365.901
43.061.306,74.477.556,52.268.028,104.388.975
43.061.306,74.477.556,55.012.622,82.650.656
43.061.306,74.477.556,61.343.694,73.401.842
43.061.306,74.477.556,56.743.108,60.802.728
43.061.306,74.477.556,43.907.106,87.474.244
52.268.028,104.388.975,43.061.306,74.477.556
52.268.028,104.388.975,40.608.989,72.793.269
40.608.989,72.793.269,55.408.611,37.906.111
40.608.989,72.793.269,52.268.028,104.388.975
40.608.989,72.793.269,55.012.622,82.650.656
40.608.989,72.793.269,56.743.108,60.802.728
55.012.622,82.650.656,43.061.306,74.477.556
55.012.622,82.650.656,40.608.989,72.793.269
61.343.694,73.401.842,43.061.306,74.477.556
56.743.108,60.802.728,43.061.306,74.477.556
56.743.108,60.802.728,40.608.989,72.793.269
43.907.106,87.474.244,43.061.306,74.477.556
58.676.778,-156.649.278,61.174.361,-149.996.361
61.174.361,-149.996.361,58.676.778,-156.649.278
61.174.361,-149.996.361,615.816,-159.543
61.174.361,-149.996.361,55.206.061,-162.725.436
61.174.361,-149.996.361,59.044.667,-1.585.055
61.174.361,-149.996.361,629.529,-155.606
61.174.361,-149.996.361,55.315,-160.523
61.174.361,-149.996.361,57.167.333,-170.220.444
61.174.361,-149.996.361,56.577.222,-169.663.611
61.174.361,-149.996.361,63.888.333,-160.798.889
615.816,-159.543,61.174.361,-149.996.361
615.816,-159.543,629.529,-155.606
42.364.347,-71.005.181,4.079.525,-73.100.222
42.364.347,-71.005.181,44.650.944,-73.468.139
42.364.347,-71.005.181,46.688.958,-68.044.797
55.206.061,-162.725.436,61.174.361,-149.996.361
59.044.667,-1.585.055,61.174.361,-149.996.361
4.079.525,-73.100.222,42.364.347,-71.005.181
629.529,-155.606,61.174.361,-149.996.361
629.529,-155.606,615.816,-159.543
44.650.944,-73.468.139,42.364.347,-71.005.181
46.688.958,-68.044.797,42.364.347,-71.005.181
55.315,-160.523,61.174.361,-149.996.361
57.167.333,-170.220.444,61.174.361,-149.996.361
57.167.333,-170.220.444,56.577.222,-169.663.611
56.577.222,-169.663.611,61.174.361,-149.996.361
56.577.222,-169.663.611,57.167.333,-170.220.444
63.888.333,-160.798.889,61.174.361,-149.996.361
8.977.889,38.799.319,29.226.567,47.968.928
31.722.556,35.993.214,29.226.567,47.968.928
24.432.972,54.651.138,29.226.567,47.968.928
24.432.972,54.651.138,23.593.278,58.284.444
26.270.834,5.063.361,29.226.567,47.968.928
33.820.931,35.488.389,29.226.567,47.968.928
13.681.108,100.747.283,29.226.567,47.968.928
13.681.108,100.747.283,14.508.647,121.019.581
19.088.686,72.867.919,29.226.567,47.968.928
30.121.944,31.405.556,29.226.567,47.968.928
49.012.779,Feb.55,41.804.475,12.250.797
-6.125.567,106.655.897,2.745.578,101.709.917
7.180.756,79.884.117,29.226.567,47.968.928
10.155.556,76.391.389,29.226.567,47.968.928
23.843.333,90.397.781,29.226.567,47.968.928
285.665,77.103.088,29.226.567,47.968.928
26.471.161,4.979.789,29.226.567,47.968.928
25.261.125,51.565.056,29.226.567,47.968.928
25.252.778,55.364.444,29.226.567,47.968.928
41.804.475,12.250.797,49.012.779,Feb.55
41.804.475,12.250.797,29.226.567,47.968.928
50.026.421,8.543.125,46.238.064,610.895
50.026.421,8.543.125,29.226.567,47.968.928
46.238.064,610.895,50.026.421,8.543.125
30.917.669,29.696.408,29.226.567,47.968.928
26.341.189,31.742.983,29.226.567,47.968.928
35.416.111,51.152.222,29.226.567,47.968.928
33.616.653,73.099.233,29.226.567,47.968.928
40.976.922,28.814.606,29.226.567,47.968.928
21.679.564,39.156.536,29.226.567,47.968.928
40.639.751,-73.778.925,29.226.567,47.968.928
40.639.751,-73.778.925,514.775,-0.461389
2.745.578,101.709.917,-6.125.567,106.655.897
2.745.578,101.709.917,29.226.567,47.968.928
29.226.567,47.968.928,8.977.889,38.799.319
29.226.567,47.968.928,31.722.556,35.993.214
29.226.567,47.968.928,24.432.972,54.651.138
29.226.567,47.968.928,26.270.834,5.063.361
29.226.567,47.968.928,33.820.931,35.488.389
29.226.567,47.968.928,13.681.108,100.747.283
29.226.567,47.968.928,19.088.686,72.867.919
29.226.567,47.968.928,30.121.944,31.405.556
29.226.567,47.968.928,7.180.756,79.884.117
29.226.567,47.968.928,10.155.556,76.391.389
29.226.567,47.968.928,23.843.333,90.397.781
29.226.567,47.968.928,285.665,77.103.088
29.226.567,47.968.928,26.471.161,4.979.789
29.226.567,47.968.928,25.261.125,51.565.056
29.226.567,47.968.928,25.252.778,55.364.444
29.226.567,47.968.928,41.804.475,12.250.797
29.226.567,47.968.928,50.026.421,8.543.125
29.226.567,47.968.928,30.917.669,29.696.408
29.226.567,47.968.928,26.341.189,31.742.983
29.226.567,47.968.928,35.416.111,51.152.222
29.226.567,47.968.928,33.616.653,73.099.233
29.226.567,47.968.928,40.976.922,28.814.606
29.226.567,47.968.928,21.679.564,39.156.536
29.226.567,47.968.928,40.639.751,-73.778.925
29.226.567,47.968.928,2.745.578,101.709.917
29.226.567,47.968.928,31.521.564,74.403.594
29.226.567,47.968.928,514.775,-0.461389
29.226.567,47.968.928,12.994.414,80.180.517
29.226.567,47.968.928,23.593.278,58.284.444
29.226.567,47.968.928,31.991.667,44.404.167
29.226.567,47.968.928,2.495.764,46.698.776
29.226.567,47.968.928,40.898.553,29.309.219
29.226.567,47.968.928,8.482.122,76.920.114
31.521.564,74.403.594,29.226.567,47.968.928
514.775,-0.461389,40.639.751,-73.778.925
514.775,-0.461389,29.226.567,47.968.928
12.994.414,80.180.517,29.226.567,47.968.928
23.593.278,58.284.444,24.432.972,54.651.138
23.593.278,58.284.444,29.226.567,47.968.928
14.508.647,121.019.581,13.681.108,100.747.283
31.991.667,44.404.167,29.226.567,47.968.928
2.495.764,46.698.776,29.226.567,47.968.928
15.476.258,44.219.739,29.226.567,47.968.928
40.898.553,29.309.219,29.226.567,47.968.928
8.482.122,76.920.114,29.226.567,47.968.928
19.686.981,-79.882.789,19.292.778,-8.135.775
19.686.981,-79.882.789,196.591.666.667,-8.009.083.333
19.292.778,-8.135.775,19.686.981,-79.882.789
19.292.778,-8.135.775,22.989.153,-82.409.086
19.292.778,-8.135.775,40.639.751,-73.778.925
19.292.778,-8.135.775,17.935.667,-767.875
19.292.778,-8.135.775,15.742.481,-86.853.036
19.292.778,-8.135.775,196.591.666.667,-8.009.083.333
19.292.778,-8.135.775,2.579.325,-80.290.556
19.292.778,-8.135.775,41.978.603,-87.904.842
19.292.778,-8.135.775,27.975.472,-8.253.325
22.989.153,-82.409.086,19.292.778,-8.135.775
40.639.751,-73.778.925,19.292.778,-8.135.775
17.935.667,-767.875,19.292.778,-8.135.775
17.935.667,-767.875,18.503.717,-77.913.358
15.742.481,-86.853.036,19.292.778,-8.135.775
196.591.666.667,-8.009.083.333,19.686.981,-79.882.789
196.591.666.667,-8.009.083.333,19.292.778,-8.135.775
18.503.717,-77.913.358,19.292.778,-8.135.775
2.579.325,-80.290.556,19.686.981,-79.882.789
2.579.325,-80.290.556,19.292.778,-8.135.775
41.978.603,-87.904.842,19.292.778,-8.135.775
27.975.472,-8.253.325,19.292.778,-8.135.775
23.392.436,113.298.786,24.992.364,102.743.536
34.519.672,113.840.889,24.992.364,102.743.536
29.719.217,106.641.678,285.622,121.429
29.719.217,106.641.678,24.992.364,102.743.536
29.719.217,106.641.678,320.708,120.976
28.189.158,113.219.633,285.622,121.429
28.189.158,113.219.633,24.992.364,102.743.536
30.578.528,103.947.086,24.992.364,102.743.536
31.941.667,119.711.667,24.992.364,102.743.536
30.229.503,120.434.453,24.992.364,102.743.536
45.623.403,126.250.328,36.857.214,117.215.992
285.622,121.429,29.719.217,106.641.678
285.622,121.429,28.189.158,113.219.633
21.973.914,100.759.611,24.992.364,102.743.536
21.973.914,100.759.611,26.883.333,10.023.333
24.992.364,102.743.536,23.392.436,113.298.786
24.992.364,102.743.536,34.519.672,113.840.889
24.992.364,102.743.536,29.719.217,106.641.678
24.992.364,102.743.536,28.189.158,113.219.633
24.992.364,102.743.536,30.578.528,103.947.086
24.992.364,102.743.536,31.941.667,119.711.667
24.992.364,102.743.536,30.229.503,120.434.453
24.992.364,102.743.536,21.973.914,100.759.611
24.992.364,102.743.536,26.883.333,10.023.333
24.992.364,102.743.536,31.742.042,118.862.025
24.992.364,102.743.536,22.608.267,108.172.442
24.992.364,102.743.536,31.143.378,121.805.214
24.992.364,102.743.536,22.639.258,113.810.664
24.992.364,102.743.536,36.857.214,117.215.992
24.992.364,102.743.536,30.783.758,1.142.081
24.992.364,102.743.536,34.447.119,108.751.592
24.992.364,102.743.536,24.544.036,118.127.739
26.883.333,10.023.333,21.973.914,100.759.611
26.883.333,10.023.333,24.992.364,102.743.536
26.883.333,10.023.333,22.608.267,108.172.442
26.883.333,10.023.333,34.447.119,108.751.592
31.742.042,118.862.025,24.992.364,102.743.536
22.608.267,108.172.442,24.992.364,102.743.536
22.608.267,108.172.442,26.883.333,10.023.333
22.608.267,108.172.442,24.544.036,118.127.739
320.708,120.976,29.719.217,106.641.678
31.143.378,121.805.214,24.992.364,102.743.536
22.639.258,113.810.664,24.992.364,102.743.536
36.857.214,117.215.992,45.623.403,126.250.328
36.857.214,117.215.992,24.992.364,102.743.536
30.783.758,1.142.081,24.992.364,102.743.536
30.783.758,1.142.081,325.617,119.715
34.447.119,108.751.592,24.992.364,102.743.536
34.447.119,108.751.592,26.883.333,10.023.333
24.544.036,118.127.739,24.992.364,102.743.536
24.544.036,118.127.739,22.608.267,108.172.442
325.617,119.715,30.783.758,1.142.081
5.261.386,-3.926.294,12.533.544,-7.949.944
5.261.386,-3.926.294,6.357.228,2.384.353
12.533.544,-7.949.944,5.261.386,-3.926.294
12.533.544,-7.949.944,6.357.228,2.384.353
12.533.544,-7.949.944,18.097.856,-15.947.956
-42.517,15.253.031,6.357.228,2.384.353
49.012.779,Feb.55,33.367.467,-7.589.967
9.576.889,-13.611.961,14.739.708,-17.490.225
33.367.467,-7.589.967,49.012.779,Feb.55
33.367.467,-7.589.967,18.097.856,-15.947.956
6.357.228,2.384.353,5.261.386,-3.926.294
6.357.228,2.384.353,12.533.544,-7.949.944
6.357.228,2.384.353,-42.517,15.253.031
6.357.228,2.384.353,-4.816.028,11.886.597
14.739.708,-17.490.225,9.576.889,-13.611.961
14.739.708,-17.490.225,18.097.856,-15.947.956
27.931.886,-15.386.586,20.933.067,-17.029.956
20.933.067,-17.029.956,27.931.886,-15.386.586
20.933.067,-17.029.956,18.097.856,-15.947.956
18.097.856,-15.947.956,12.533.544,-7.949.944
18.097.856,-15.947.956,33.367.467,-7.589.967
18.097.856,-15.947.956,14.739.708,-17.490.225
18.097.856,-15.947.956,20.933.067,-17.029.956
-4.816.028,11.886.597,6.357.228,2.384.353
12.583.594,-81.711.192,4.701.594,-74.146.947
12.583.594,-81.711.192,3.543.222,-76.381.583
-34.559.175,-58.415.606,-38.724.967,-62.169.317
-34.559.175,-58.415.606,-41.151.172,-71.157.542
-34.559.175,-58.415.606,-31.323.619,-64.207.953
-34.559.175,-58.415.606,-45.785.347,-67.465.508
-34.559.175,-58.415.606,-25.737.281,-54.473.444
-34.559.175,-58.415.606,-32.831.717,-68.792.856
-34.559.175,-58.415.606,-38.949,-68.155.711
-34.559.175,-58.415.606,-51.608.875,-69.312.636
-34.559.175,-58.415.606,-33.392.975,-70.785.803
-34.559.175,-58.415.606,-24.855.978,-65.486.169
-34.559.175,-58.415.606,-26.840.861,-65.104.944
-34.559.175,-58.415.606,-31.571.472,-68.418.194
-34.559.175,-58.415.606,-54.843.278,-6.829.575
-37.008.056,174.791.667,-33.392.975,-70.785.803
-37.008.056,174.791.667,-33.946.111,151.177.222
-23.444.478,-704.451,-22.498.175,-68.903.575
-23.444.478,-704.451,-20.535.222,-70.181.275
-23.444.478,-704.451,-29.916.233,-71.199.522
-23.444.478,-704.451,-33.392.975,-70.785.803
7.033,-77.2,6.219.958,-75.590.519
-16.341.072,-71.583.083,-13.535.722,-71.938.781
-16.341.072,-71.583.083,-15.467.103,-70.158.169
-16.341.072,-71.583.083,-12.021.889,-77.114.319
-18.348.531,-70.338.742,-20.535.222,-70.181.275
-18.348.531,-70.338.742,-33.392.975,-70.785.803
-2.523.985,-57.519.133,-33.392.975,-70.785.803
12.501.389,-70.015.221,4.701.594,-74.146.947
10.889.589,-74.780.819,4.701.594,-74.146.947
-45.916.058,-71.689.475,-41.438.886,-73.093.953
-45.916.058,-71.689.475,-33.392.975,-70.785.803
71.265,-73.184.778,4.701.594,-74.146.947
-38.724.967,-62.169.317,-34.559.175,-58.415.606
4.701.594,-74.146.947,12.583.594,-81.711.192
4.701.594,-74.146.947,12.501.389,-70.015.221
4.701.594,-74.146.947,10.889.589,-74.780.819
4.701.594,-74.146.947,71.265,-73.184.778
4.701.594,-74.146.947,3.543.222,-76.381.583
4.701.594,-74.146.947,10.442.381,-75.512.961
4.701.594,-74.146.947,7.927.567,-72.511.547
4.701.594,-74.146.947,32.896.828,-97.037.997
4.701.594,-74.146.947,5.319.114,-72.383.975
4.701.594,-74.146.947,-23.432.075,-46.469.511
4.701.594,-74.146.947,4.421.608,-751.333
4.701.594,-74.146.947,-4.193.549,-69.943.163
4.701.594,-74.146.947,-12.021.889,-77.114.319
4.701.594,-74.146.947,6.164.536,-75.423.119
4.701.594,-74.146.947,2.579.325,-80.290.556
4.701.594,-74.146.947,8.823.744,-75.825.831
4.701.594,-74.146.947,295.015,-75.294
4.701.594,-74.146.947,4.812.675,-75.739.519
4.701.594,-74.146.947,0.505228,-76.500.836
4.701.594,-74.146.947,-33.392.975,-70.785.803
4.701.594,-74.146.947,1.111.965,-74.230.647
4.701.594,-74.146.947,5.690.758,-76.641.181
4.701.594,-74.146.947,10.435.042,-73.249.506
4.701.594,-74.146.947,4.167.875,-73.613.761
-41.151.172,-71.157.542,-34.559.175,-58.415.606
-3.677.265,-73.063.106,-33.392.975,-70.785.803
10.603.117,-66.990.583,-2.157.419,-79.883.558
10.603.117,-66.990.583,-12.021.889,-77.114.319
10.603.117,-66.990.583,2.579.325,-80.290.556
10.603.117,-66.990.583,-33.392.975,-70.785.803
-6.787.475,-79.828.097,-12.021.889,-77.114.319
-7.139.183,-784.894,-12.021.889,-77.114.319
-22.498.175,-68.903.575,-29.916.233,-71.199.522
-22.498.175,-68.903.575,-33.392.975,-70.785.803
3.543.222,-76.381.583,12.583.594,-81.711.192
3.543.222,-76.381.583,4.701.594,-74.146.947
3.543.222,-76.381.583,2.579.325,-80.290.556
3.543.222,-76.381.583,-0.141144,-78.488.214
-31.323.619,-64.207.953,-34.559.175,-58.415.606
-31.323.619,-64.207.953,-12.021.889,-77.114.319
-31.323.619,-64.207.953,-33.392.975,-70.785.803
-27,-70,-33.392.975,-70.785.803
-45.785.347,-67.465.508,-34.559.175,-58.415.606
10.442.381,-75.512.961,4.701.594,-74.146.947
7.927.567,-72.511.547,4.701.594,-74.146.947
21.036.528,-86.877.083,-12.021.889,-77.114.319
21.036.528,-86.877.083,19.436.303,-99.072.097
21.036.528,-86.877.083,2.579.325,-80.290.556
21.036.528,-86.877.083,-33.392.975,-70.785.803
-13.535.722,-71.938.781,-16.341.072,-71.583.083
-13.535.722,-71.938.781,-15.467.103,-70.158.169
-13.535.722,-71.938.781,-12.021.889,-77.114.319
-13.535.722,-71.938.781,-12.613.611,-69.228.611
32.896.828,-97.037.997,4.701.594,-74.146.947
32.896.828,-97.037.997,-12.021.889,-77.114.319
32.896.828,-97.037.997,-33.392.975,-70.785.803
6.219.958,-75.590.519,7.033,-77.2
6.219.958,-75.590.519,4.421.608,-751.333
6.219.958,-75.590.519,8.823.744,-75.825.831
6.219.958,-75.590.519,4.812.675,-75.739.519
5.319.114,-72.383.975,4.701.594,-74.146.947
-34.822.222,-58.535.833,-22.808.903,-43.243.647
-34.822.222,-58.535.833,-23.432.075,-46.469.511
-34.822.222,-58.535.833,-2.157.419,-79.883.558
-34.822.222,-58.535.833,-12.021.889,-77.114.319
-34.822.222,-58.535.833,-33.392.975,-70.785.803
50.026.421,8.543.125,40.493.556,-3.566.764
-22.808.903,-43.243.647,-34.822.222,-58.535.833
-22.808.903,-43.243.647,-33.392.975,-70.785.803
-23.432.075,-46.469.511,4.701.594,-74.146.947
-23.432.075,-46.469.511,-34.822.222,-58.535.833
-23.432.075,-46.469.511,-12.021.889,-77.114.319
-23.432.075,-46.469.511,40.493.556,-3.566.764
-23.432.075,-46.469.511,-34.838.417,-56.030.806
-23.432.075,-46.469.511,-33.392.975,-70.785.803
-2.157.419,-79.883.558,10.603.117,-66.990.583
-2.157.419,-79.883.558,-34.822.222,-58.535.833
-2.157.419,-79.883.558,-12.021.889,-77.114.319
-2.157.419,-79.883.558,40.493.556,-3.566.764
-2.157.419,-79.883.558,-33.392.975,-70.785.803
22.989.153,-82.409.086,-12.021.889,-77.114.319
4.421.608,-751.333,4.701.594,-74.146.947
4.421.608,-751.333,6.219.958,-75.590.519
-25.737.281,-54.473.444,-34.559.175,-58.415.606
-2.559.615,-54.487.206,-12.021.889,-77.114.319
-27.164.792,-109.421.831,-17.556.667,-149.611.389
-27.164.792,-109.421.831,-33.392.975,-70.785.803
-20.535.222,-70.181.275,-23.444.478,-704.451
-20.535.222,-70.181.275,-18.348.531,-70.338.742
-20.535.222,-70.181.275,-16.513.339,-68.192.256
-20.535.222,-70.181.275,-33.392.975,-70.785.803
-20.535.222,-70.181.275,-17.644.756,-63.135.364
-3.784.739,-73.308.806,-12.021.889,-77.114.319
-3.784.739,-73.308.806,-6.508.742,-76.373.247
40.639.751,-73.778.925,-12.021.889,-77.114.319
40.639.751,-73.778.925,-33.392.975,-70.785.803
-15.467.103,-70.158.169,-16.341.072,-71.583.083
-15.467.103,-70.158.169,-13.535.722,-71.938.781
-15.467.103,-70.158.169,-12.021.889,-77.114.319
33.942.536,-118.408.075,-12.021.889,-77.114.319
-4.193.549,-69.943.163,4.701.594,-74.146.947
-12.021.889,-77.114.319,-16.341.072,-71.583.083
-12.021.889,-77.114.319,4.701.594,-74.146.947
-12.021.889,-77.114.319,10.603.117,-66.990.583
-12.021.889,-77.114.319,-6.787.475,-79.828.097
-12.021.889,-77.114.319,-7.139.183,-784.894
-12.021.889,-77.114.319,-31.323.619,-64.207.953
-12.021.889,-77.114.319,21.036.528,-86.877.083
-12.021.889,-77.114.319,-13.535.722,-71.938.781
-12.021.889,-77.114.319,32.896.828,-97.037.997
-12.021.889,-77.114.319,-34.822.222,-58.535.833
-12.021.889,-77.114.319,-23.432.075,-46.469.511
-12.021.889,-77.114.319,-2.157.419,-79.883.558
-12.021.889,-77.114.319,22.989.153,-82.409.086
-12.021.889,-77.114.319,-2.559.615,-54.487.206
-12.021.889,-77.114.319,-3.784.739,-73.308.806
-12.021.889,-77.114.319,40.639.751,-73.778.925
-12.021.889,-77.114.319,-15.467.103,-70.158.169
-12.021.889,-77.114.319,33.942.536,-118.408.075
-12.021.889,-77.114.319,-16.513.339,-68.192.256
-12.021.889,-77.114.319,40.493.556,-3.566.764
-12.021.889,-77.114.319,19.436.303,-99.072.097
-12.021.889,-77.114.319,2.579.325,-80.290.556
-12.021.889,-77.114.319,-8.377.939,-74.574.297
-12.021.889,-77.114.319,-12.613.611,-69.228.611
-12.021.889,-77.114.319,-520.575,-80.616.444
-12.021.889,-77.114.319,18.567.367,-68.363.431
-12.021.889,-77.114.319,-33.392.975,-70.785.803
-12.021.889,-77.114.319,-3.552.528,-80.381.356
-12.021.889,-77.114.319,-18.053.333,-70.275.833
-12.021.889,-77.114.319,-6.508.742,-76.373.247
-12.021.889,-77.114.319,-8.081.411,-79.108.761
-12.021.889,-77.114.319,-0.141144,-78.488.214
-12.021.889,-77.114.319,-17.644.756,-63.135.364
-16.513.339,-68.192.256,-20.535.222,-70.181.275
-16.513.339,-68.192.256,-12.021.889,-77.114.319
-16.513.339,-68.192.256,-17.644.756,-63.135.364
-29.916.233,-71.199.522,-23.444.478,-704.451
-29.916.233,-71.199.522,-22.498.175,-68.903.575
-29.916.233,-71.199.522,-33.392.975,-70.785.803
40.493.556,-3.566.764,50.026.421,8.543.125
40.493.556,-3.566.764,-23.432.075,-46.469.511
40.493.556,-3.566.764,-2.157.419,-79.883.558
40.493.556,-3.566.764,-12.021.889,-77.114.319
40.493.556,-3.566.764,-33.392.975,-70.785.803
40.493.556,-3.566.764,-0.141144,-78.488.214
6.164.536,-75.423.119,4.701.594,-74.146.947
6.164.536,-75.423.119,2.579.325,-80.290.556
6.164.536,-75.423.119,-0.141144,-78.488.214
-32.831.717,-68.792.856,-34.559.175,-58.415.606
-32.831.717,-68.792.856,-33.392.975,-70.785.803
19.436.303,-99.072.097,-12.021.889,-77.114.319
19.436.303,-99.072.097,25.778.489,-100.106.878
19.436.303,-99.072.097,-33.392.975,-70.785.803
2.579.325,-80.290.556,4.701.594,-74.146.947
2.579.325,-80.290.556,10.603.117,-66.990.583
2.579.325,-80.290.556,3.543.222,-76.381.583
2.579.325,-80.290.556,21.036.528,-86.877.083
2.579.325,-80.290.556,-12.021.889,-77.114.319
2.579.325,-80.290.556,6.164.536,-75.423.119
2.579.325,-80.290.556,18.567.367,-68.363.431
2.579.325,-80.290.556,-33.392.975,-70.785.803
-51.822.777,-58.447.222,-53.002.642,-70.854.586
8.823.744,-75.825.831,4.701.594,-74.146.947
8.823.744,-75.825.831,6.219.958,-75.590.519
-34.838.417,-56.030.806,-23.432.075,-46.469.511
-34.838.417,-56.030.806,-33.392.975,-70.785.803
-38.949,-68.155.711,-34.559.175,-58.415.606
295.015,-75.294,4.701.594,-74.146.947
-8.377.939,-74.574.297,-12.021.889,-77.114.319
4.812.675,-75.739.519,4.701.594,-74.146.947
4.812.675,-75.739.519,6.219.958,-75.590.519
-12.613.611,-69.228.611,-13.535.722,-71.938.781
-12.613.611,-69.228.611,-12.021.889,-77.114.319
-520.575,-80.616.444,-12.021.889,-77.114.319
-41.438.886,-73.093.953,-45.916.058,-71.689.475
-41.438.886,-73.093.953,-53.002.642,-70.854.586
-41.438.886,-73.093.953,-33.392.975,-70.785.803
-17.556.667,-149.611.389,-27.164.792,-109.421.831
18.567.367,-68.363.431,-12.021.889,-77.114.319
18.567.367,-68.363.431,2.579.325,-80.290.556
18.567.367,-68.363.431,-33.392.975,-70.785.803
-53.002.642,-70.854.586,-41.438.886,-73.093.953
-53.002.642,-70.854.586,-51.608.875,-69.312.636
-53.002.642,-70.854.586,-33.392.975,-70.785.803
0.505228,-76.500.836,4.701.594,-74.146.947
-51.608.875,-69.312.636,-34.559.175,-58.415.606
